land_location,sgg_cd,emd_cd,land_gbn,bun,ji,bldg_nm,dong_nm,main_annex_gbn,purpose_cd,purpose_nm,etc_purpose_nm,household_cnt,family_cnt,ho_cnt,lon,lat
전라남도 광양시 마동 1054번지,46230,10700,0,"""1054""","""0000""",송보파인빌뷰아파트,306동,부속건축물,2000,공동주택,펌프실전기실발전기실지하주차장,0,0,0,127.6900523,34.9539289
전라남도 광양시 마동 1054번지,46230,10700,0,"""1054""","""0000""",송보파인빌뷰아파트,302동,주건축물,2000,공동주택,아파트(48세대),48,0,0,127.6900523,34.9539289
전라남도 광양시 마동 1054번지,46230,10700,0,"""1054""","""0000""",송보파인빌뷰아파트,305동,부속건축물,2000,공동주택,경비실,0,0,0,127.6900523,34.9539289
전라남도 광양시 마동 1055번지,46230,10700,0,"""1055""","""0000""",광양 송보파인빌 5차아파트,509동,부속건축물,2000,공동주택,"부대시설,복리시설",0,0,0,127.6893217,34.9531247
전라남도 광양시 마동 1055번지,46230,10700,0,"""1055""","""0000""",광양 송보파인빌 5차아파트,503동,주건축물,2000,공동주택,아파트,132,0,0,127.6893217,34.9531247
전라남도 광양시 마동 1055번지,46230,10700,0,"""1055""","""0000""",광양 송보파인빌 5차아파트,511동,부속건축물,2000,공동주택,"지하주차장, 설비실, 주민공동시설",0,0,0,127.6893217,34.9531247
전라남도 광양시 마동 1055번지,46230,10700,0,"""1055""","""0000""",광양 송보파인빌 5차아파트,510동,주건축물,3000,제1종근린생활시설,근린생활시설,0,0,14,127.6893217,34.9531247
전라남도 광양시 마동 1055번지,46230,10700,0,"""1055""","""0000""",광양 송보파인빌 5차아파트,501동,주건축물,2000,공동주택,아파트,71,0,0,127.6893217,34.9531247
전라남도 광양시 마동 1055번지,46230,10700,0,"""1055""","""0000""",광양 송보파인빌 5차아파트,502동,주건축물,2000,공동주택,아파트,98,0,0,127.6893217,34.9531247
전라남도 광양시 마동 1055번지,46230,10700,0,"""1055""","""0000""",광양 송보파인빌 5차아파트,507동,부속건축물,2000,공동주택,경비실,0,0,0,127.6893217,34.9531247
전라남도 광양시 마동 1055번지,46230,10700,0,"""1055""","""0000""",광양 송보파인빌 5차아파트,504동,주건축물,2000,공동주택,아파트,90,0,0,127.6893217,34.9531247
전라남도 광양시 마동 1055번지,46230,10700,0,"""1055""","""0000""",광양 송보파인빌 5차아파트,508동,부속건축물,2000,공동주택,경비실,0,0,0,127.6893217,34.9531247
전라남도 광양시 마동 1055번지,46230,10700,0,"""1055""","""0000""",광양 송보파인빌 5차아파트,506동,주건축물,2000,공동주택,아파트,39,0,0,127.6893217,34.9531247
전라남도 광양시 마동 1055번지,46230,10700,0,"""1055""","""0000""",광양 송보파인빌 5차아파트,505동,주건축물,2000,공동주택,아파트,91,0,0,127.6893217,34.9531247
전라남도 광양시 마동 1086-3번지,46230,10700,0,"""1086""","""0003""",다세대주택,,주건축물,2000,공동주택,공동주택(다세대주택),7,0,0,127.6978317,34.952407
전라남도 광양시 마동 1105번지,46230,10700,0,"""1105""","""0000""",중마 노르웨이숲,107동,부속건축물,2000,공동주택,보육시설,0,0,0,127.6946384,34.9513984
전라남도 광양시 마동 1105번지,46230,10700,0,"""1105""","""0000""",중마 노르웨이숲,110동,주건축물,3000,제1종근린생활시설,근린생활시설,0,0,9,127.6946384,34.9513984
전라남도 광양시 마동 1105번지,46230,10700,0,"""1105""","""0000""",중마 노르웨이숲,103동,주건축물,2000,공동주택,공동주택(아파트),95,0,0,127.6946384,34.9513984
전라남도 광양시 마동 1105번지,46230,10700,0,"""1105""","""0000""",중마 노르웨이숲,101동,주건축물,2000,공동주택,공동주택(아파트),96,0,0,127.6946384,34.9513984
전라남도 광양시 마동 1105번지,46230,10700,0,"""1105""","""0000""",중마 노르웨이숲,106동,부속건축물,2000,공동주택,지하주차장,0,0,9,127.6946384,34.9513984
전라남도 광양시 마동 1105번지,46230,10700,0,"""1105""","""0000""",중마 노르웨이숲,105동,주건축물,2000,공동주택,공동주택(아파트),96,0,0,127.6946384,34.9513984
전라남도 광양시 마동 1105번지,46230,10700,0,"""1105""","""0000""",중마 노르웨이숲,108동,부속건축물,2000,공동주택,"관리사무소,경로당,주민공동시설",0,0,0,127.6946384,34.9513984
전라남도 광양시 마동 1105번지,46230,10700,0,"""1105""","""0000""",중마 노르웨이숲,104동,주건축물,2000,공동주택,공동주택(아파트),95,0,0,127.6946384,34.9513984
전라남도 광양시 마동 1105번지,46230,10700,0,"""1105""","""0000""",중마 노르웨이숲,102동,주건축물,2000,공동주택,공동주택(아파트),95,0,0,127.6946384,34.9513984
전라남도 광양시 마동 1105번지,46230,10700,0,"""1105""","""0000""",중마 노르웨이숲,109동,부속건축물,2000,공동주택,경비실,0,0,0,127.6946384,34.9513984
전라남도 광양시 마동 1161번지,46230,10700,0,"""1161""","""0000""",광양중마 우림필유 아파트,103동,주건축물,2000,공동주택,공동주택(아파트),98,0,0,127.7083538,34.9399835
전라남도 광양시 마동 1161번지,46230,10700,0,"""1161""","""0000""",광양중마 우림필유 아파트,상가동,주건축물,4000,제2종근린생활시설,근린생활시설,0,0,12,127.7083538,34.9399835
전라남도 광양시 마동 1161번지,46230,10700,0,"""1161""","""0000""",광양중마 우림필유 아파트,107동,주건축물,2000,공동주택,공동주택(아파트),116,0,0,127.7083538,34.9399835
전라남도 광양시 마동 1161번지,46230,10700,0,"""1161""","""0000""",광양중마 우림필유 아파트,109동,주건축물,2000,공동주택,공동주택(아파트),40,0,0,127.7083538,34.9399835
전라남도 광양시 마동 1161번지,46230,10700,0,"""1161""","""0000""",광양중마 우림필유 아파트,부속1동(재활용품창고),부속건축물,2000,공동주택,공동주택(재활용품창고),0,0,0,127.7083538,34.9399835
전라남도 광양시 마동 1161번지,46230,10700,0,"""1161""","""0000""",광양중마 우림필유 아파트,102동,주건축물,2000,공동주택,공동주택(아파트),93,0,0,127.7083538,34.9399835
전라남도 광양시 마동 1161번지,46230,10700,0,"""1161""","""0000""",광양중마 우림필유 아파트,104동,주건축물,2000,공동주택,공동주택(아파트),96,0,0,127.7083538,34.9399835
전라남도 광양시 마동 1161번지,46230,10700,0,"""1161""","""0000""",광양중마 우림필유 아파트,108동,주건축물,2000,공동주택,공동주택(아파트),40,0,0,127.7083538,34.9399835
전라남도 광양시 마동 1161번지,46230,10700,0,"""1161""","""0000""",광양중마 우림필유 아파트,부속4동(지하주차장),부속건축물,2000,공동주택,공동주택(지하주차장),0,0,0,127.7083538,34.9399835
전라남도 광양시 마동 1161번지,46230,10700,0,"""1161""","""0000""",광양중마 우림필유 아파트,106동,주건축물,2000,공동주택,공동주택(아파트),98,0,0,127.7083538,34.9399835
전라남도 광양시 마동 1161번지,46230,10700,0,"""1161""","""0000""",광양중마 우림필유 아파트,101동,주건축물,2000,공동주택,공동주택(아파트),109,0,0,127.7083538,34.9399835
전라남도 광양시 마동 1161번지,46230,10700,0,"""1161""","""0000""",광양중마 우림필유 아파트,105동,주건축물,2000,공동주택,공동주택(아파트),113,0,0,127.7083538,34.9399835
전라남도 광양시 마동 1165-10번지,46230,10700,0,"""1165""","""0010""",,콤팩트시티,주건축물,2000,공동주택,"공동주택,제1·2종근린생활시설",156,0,8,127.7016527,34.934324
전라남도 광양시 마동 1295번지,46230,10700,0,"""1295""","""0000""",덕진 광양의 봄 프리미엄 아파트(1단지),108동,부속건축물,2000,공동주택,지하주차장,0,0,0,127.7012588,34.9523794
전라남도 광양시 마동 1295번지,46230,10700,0,"""1295""","""0000""",덕진 광양의 봄 프리미엄 아파트(1단지),110동,부속건축물,2000,공동주택,경비실,0,0,0,127.7012588,34.9523794
전라남도 광양시 마동 1295번지,46230,10700,0,"""1295""","""0000""",덕진 광양의 봄 프리미엄 아파트(1단지),109동,부속건축물,2000,공동주택,"전기실,발전기실,펌프실",0,0,0,127.7012588,34.9523794
전라남도 광양시 마동 1295번지,46230,10700,0,"""1295""","""0000""",덕진 광양의 봄 프리미엄 아파트(1단지),102동,주건축물,2000,공동주택,공동주택(아파트),57,0,0,127.7012588,34.9523794
전라남도 광양시 마동 1295번지,46230,10700,0,"""1295""","""0000""",덕진 광양의 봄 프리미엄 아파트(1단지),105동,부속건축물,2000,공동주택,관리사무소,0,0,0,127.7012588,34.9523794
전라남도 광양시 마동 1295번지,46230,10700,0,"""1295""","""0000""",덕진 광양의 봄 프리미엄 아파트(1단지),103동,주건축물,2000,공동주택,공동주택(아파트),116,0,0,127.7012588,34.9523794
전라남도 광양시 마동 1295번지,46230,10700,0,"""1295""","""0000""",덕진 광양의 봄 프리미엄 아파트(1단지),106동,부속건축물,2000,공동주택,"보육시설,경로당",0,0,0,127.7012588,34.9523794
전라남도 광양시 마동 1295번지,46230,10700,0,"""1295""","""0000""",덕진 광양의 봄 프리미엄 아파트(1단지),104동,주건축물,2000,공동주택,공동주택(아파트),86,0,0,127.7012588,34.9523794
전라남도 광양시 마동 1295번지,46230,10700,0,"""1295""","""0000""",덕진 광양의 봄 프리미엄 아파트(1단지),101동,주건축물,2000,공동주택,공동주택(아파트),48,0,0,127.7012588,34.9523794
전라남도 광양시 마동 1295번지,46230,10700,0,"""1295""","""0000""",덕진 광양의 봄 프리미엄 아파트(1단지),107동,부속건축물,2000,공동주택,"주민공동시설,작은도서관",0,0,0,127.7012588,34.9523794
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),210동,부속건축물,2000,공동주택,"보육시설,경로당",0,0,0,127.7009131,34.9511165
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),209동,부속건축물,2000,공동주택,"주민공동시설,작은도서관",0,0,0,127.7009131,34.9511165
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),208동,부속건축물,2000,공동주택,관리사무소,0,0,0,127.7009131,34.9511165
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),202동,주건축물,2000,공동주택,공동주택(아파트),78,0,0,127.7009131,34.9511165
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),211동,부속건축물,2000,공동주택,지하주차장,0,0,0,127.7009131,34.9511165
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),205동,주건축물,2000,공동주택,공동주택(아파트),72,0,0,127.7009131,34.9511165
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),213동,부속건축물,2000,공동주택,펌프실,0,0,0,127.7009131,34.9511165
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),203동,주건축물,2000,공동주택,공동주택(아파트),50,0,0,127.7009131,34.9511165
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),214동,부속건축물,2000,공동주택,경비실,0,0,0,127.7009131,34.9511165
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),201동,주건축물,2000,공동주택,공동주택(아파트),132,0,0,127.7009131,34.9511165
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),215동,부속건축물,2000,공동주택,경비실,0,0,0,127.7009131,34.9511165
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),206동,주건축물,2000,공동주택,공동주택(아파트),105,0,0,127.7009131,34.9511165
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),212동,부속건축물,2000,공동주택,"전기실,발전기실",0,0,0,127.7009131,34.9511165
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),207동,주건축물,2000,공동주택,공동주택(아파트),71,0,0,127.7009131,34.9511165
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),216동,주건축물,3000,제1종근린생활시설,"제1,2종근린생활시설",0,0,4,127.7009131,34.9511165
전라남도 광양시 마동 1298번지,46230,10700,0,"""1298""","""0000""",덕진 광양의 봄 프리미엄 아파트(2단지),204동,주건축물,2000,공동주택,공동주택(아파트),111,0,0,127.7009131,34.9511165
전라남도 광양시 광영동 258-3번지,46230,10800,0,"""0258""","""0003""",,부속 제1동,부속건축물,2000,공동주택,공동주택,0,0,0,127.7135561,34.9676528
전라남도 광양시 광영동 258-3번지,46230,10800,0,"""0258""","""0003""",광영그린파크,102동,주건축물,2000,공동주택,연립주택,24,0,0,127.7135561,34.9676528
전라남도 광양시 광영동 258-3번지,46230,10800,0,"""0258""","""0003""",,부속 제3동,부속건축물,2000,공동주택,공동주택,0,0,0,127.7135561,34.9676528
전라남도 광양시 광영동 258-3번지,46230,10800,0,"""0258""","""0003""",광영그린파크,101동,주건축물,2000,공동주택,연립주택,31,0,0,127.7135561,34.9676528
전라남도 광양시 광영동 258-3번지,46230,10800,0,"""0258""","""0003""",광영그린파크,상가동,주건축물,2000,공동주택,연립주택단지부속상가,0,0,16,127.7135561,34.9676528
전라남도 광양시 광영동 258-3번지,46230,10800,0,"""0258""","""0003""",광영그린파크,110동,주건축물,2000,공동주택,연립주택,40,0,0,127.7135561,34.9676528
전라남도 광양시 광영동 258-3번지,46230,10800,0,"""0258""","""0003""",광영그린파크,108동,주건축물,2000,공동주택,연립주택,32,0,0,127.7135561,34.9676528
전라남도 광양시 광영동 258-3번지,46230,10800,0,"""0258""","""0003""",광영그린파크,107동,주건축물,2000,공동주택,연립주택,24,0,0,127.7135561,34.9676528
전라남도 광양시 광영동 258-3번지,46230,10800,0,"""0258""","""0003""",광영그린파크,106동,주건축물,2000,공동주택,연립주택,32,0,0,127.7135561,34.9676528
전라남도 광양시 광영동 258-3번지,46230,10800,0,"""0258""","""0003""",,부속 제2동,부속건축물,2000,공동주택,공동주택,0,0,0,127.7135561,34.9676528
전라남도 광양시 광영동 258-3번지,46230,10800,0,"""0258""","""0003""",광영그린파크,105동,주건축물,2000,공동주택,연립주택,24,0,0,127.7135561,34.9676528
전라남도 광양시 광영동 258-3번지,46230,10800,0,"""0258""","""0003""",광영그린파크,109동,주건축물,2000,공동주택,연립주택,32,0,0,127.7135561,34.9676528
전라남도 광양시 광영동 258-3번지,46230,10800,0,"""0258""","""0003""",광영그린파크,104동,주건축물,2000,공동주택,연립주택,32,0,0,127.7135561,34.9676528
전라남도 광양시 광영동 258-3번지,46230,10800,0,"""0258""","""0003""",광영그린파크,103동,주건축물,2000,공동주택,공동주택,24,0,0,127.7135561,34.9676528
전라남도 광양시 광영동 313번지,46230,10800,0,"""0313""","""0000""",조선내화아파트,가동,주건축물,2000,공동주택,주택,30,0,0,127.713729,34.9651562
전라남도 광양시 광영동 313번지,46230,10800,0,"""0313""","""0000""",조선내화아파트,라동,주건축물,2000,공동주택,주택,30,0,0,127.713729,34.9651562
전라남도 광양시 광영동 313번지,46230,10800,0,"""0313""","""0000""",조선내화아파트,나동,주건축물,2000,공동주택,주택,40,0,0,127.713729,34.9651562
전라남도 광양시 광영동 313번지,46230,10800,0,"""0313""","""0000""",조선내화아파트,다동,주건축물,2000,공동주택,주택,40,0,0,127.713729,34.9651562
전라남도 광양시 광영동 313번지,46230,10800,0,"""0313""","""0000""",조선내화아파트,상가동,주건축물,3000,제1종근린생활시설,판매시설,0,0,2,127.713729,34.9651562
전라남도 광양시 광영동 317-5번지,46230,10800,0,"""0317""","""0005""",성심빌라 연립,,주건축물,2000,공동주택,아파트,19,0,0,127.7144972,34.9646712
전라남도 광양시 광영동 394-3번지,46230,10800,0,"""0394""","""0003""",해피빌,101동,주건축물,2000,공동주택,연립주택,67,0,0,127.7170124,34.9624955
전라남도 광양시 광영동 696-15번지,46230,10800,0,"""0696""","""0015""",다세대주택,,주건축물,2000,공동주택,주택,5,0,0,127.7206815,34.9590244
전라남도 광양시 광영동 732번지,46230,10800,0,"""0732""","""0000""",광양광영사랑으로부영2차,경로당,부속건축물,2000,공동주택,경로당,0,0,0,127.7275536,34.9603471
전라남도 광양시 광영동 732번지,46230,10800,0,"""0732""","""0000""",광양광영사랑으로부영2차,보육시설,부속건축물,2000,공동주택,보육시설,0,0,0,127.7275536,34.9603471
전라남도 광양시 광영동 732번지,46230,10800,0,"""0732""","""0000""",광양광영사랑으로부영2차,207동,주건축물,2000,공동주택,공동주택(아파트),102,0,0,127.7275536,34.9603471
전라남도 광양시 광영동 732번지,46230,10800,0,"""0732""","""0000""",광양광영사랑으로부영2차,204동,주건축물,2000,공동주택,공동주택(아파트),64,0,0,127.7275536,34.9603471
전라남도 광양시 광영동 732번지,46230,10800,0,"""0732""","""0000""",광양광영사랑으로부영2차,201동,주건축물,2000,공동주택,공동주택(아파트),68,0,0,127.7275536,34.9603471
전라남도 광양시 광영동 732번지,46230,10800,0,"""0732""","""0000""",광양광영사랑으로부영2차,재활용품보관창고,부속건축물,2000,공동주택,재활용품보관창고,0,0,0,127.7275536,34.9603471
전라남도 광양시 광영동 732번지,46230,10800,0,"""0732""","""0000""",광양광영사랑으로부영2차,205동,주건축물,2000,공동주택,공동주택(아파트),68,0,0,127.7275536,34.9603471
전라남도 광양시 광영동 732번지,46230,10800,0,"""0732""","""0000""",광양광영사랑으로부영2차,206동,주건축물,2000,공동주택,공동주택(아파트),68,0,0,127.7275536,34.9603471
전라남도 광양시 광영동 732번지,46230,10800,0,"""0732""","""0000""",광양광영사랑으로부영2차,202동,주건축물,2000,공동주택,공동주택(아파트),64,0,0,127.7275536,34.9603471
전라남도 광양시 광영동 732번지,46230,10800,0,"""0732""","""0000""",광양광영사랑으로부영2차,203동,주건축물,2000,공동주택,공동주택(아파트),64,0,0,127.7275536,34.9603471
전라남도 광양시 광영동 732번지,46230,10800,0,"""0732""","""0000""",광양광영사랑으로부영2차,지하주차장,부속건축물,2000,공동주택,"지하주차장,전기실,발전기실,펌프실",0,0,0,127.7275536,34.9603471
전라남도 광양시 광영동 733-1번지,46230,10800,0,"""0733""","""0001""",동광아파트,상가동,주건축물,3000,제1종근린생활시설,판매시설,0,0,41,127.7275709,34.9617624
전라남도 광양시 광영동 733-3번지,46230,10800,0,"""0733""","""0003""",광양광영사랑으로부영1차,지하주차장,부속건축물,2000,공동주택,"지하주차장,전기실,발전기실,펌프실",0,0,0,127.7272327,34.9613831
전라남도 광양시 광영동 733-3번지,46230,10800,0,"""0733""","""0003""",광양광영사랑으로부영1차,102동,주건축물,2000,공동주택,공동주택(아파트),44,0,0,127.7272327,34.9613831
전라남도 광양시 광영동 733-3번지,46230,10800,0,"""0733""","""0003""",광양광영사랑으로부영1차,101동,주건축물,2000,공동주택,공동주택(아파트),56,0,0,127.7272327,34.9613831
전라남도 광양시 광영동 733-3번지,46230,10800,0,"""0733""","""0003""",광양광영사랑으로부영1차,103동,주건축물,2000,공동주택,공동주택(아파트),72,0,0,127.7272327,34.9613831
전라남도 광양시 광영동 733-3번지,46230,10800,0,"""0733""","""0003""",광양광영사랑으로부영1차,104동,주건축물,2000,공동주택,공동주택(아파트),74,0,0,127.7272327,34.9613831
전라남도 광양시 광영동 733-3번지,46230,10800,0,"""0733""","""0003""",광양광영사랑으로부영1차,재활용품보관창고,부속건축물,2000,공동주택,재활용품보관창고,0,0,0,127.7272327,34.9613831
전라남도 광양시 광영동 734번지,46230,10800,0,"""0734""","""0000""",대아상가연립주택,,주건축물,2000,공동주택,"근린생활시설, 연립주택",15,0,18,127.7255109,34.9621725
전라남도 광양시 광영동 755-1번지,46230,10800,0,"""0755""","""0001""",가야아파트,6동,주건축물,2000,공동주택,아파트,80,0,0,127.7149513,34.966349
전라남도 광양시 광영동 755-1번지,46230,10800,0,"""0755""","""0001""",가야아파트,노인정,주건축물,2000,공동주택,노인복지시설(노인정),0,0,1,127.7149513,34.966349
전라남도 광양시 광영동 755-1번지,46230,10800,0,"""0755""","""0001""",가야아파트,상가동,주건축물,2000,공동주택,생활편익시설(상가동),3,0,38,127.7149513,34.966349
전라남도 광양시 광영동 755-1번지,46230,10800,0,"""0755""","""0001""",가야아파트,4동,주건축물,2000,공동주택,아파트,80,0,0,127.7149513,34.966349
전라남도 광양시 광영동 755-1번지,46230,10800,0,"""0755""","""0001""",가야아파트,7동,주건축물,2000,공동주택,아파트,90,0,0,127.7149513,34.966349
전라남도 광양시 광영동 755-1번지,46230,10800,0,"""0755""","""0001""",가야아파트,3동,주건축물,2000,공동주택,아파트,90,0,0,127.7149513,34.966349
전라남도 광양시 광영동 755-1번지,46230,10800,0,"""0755""","""0001""",가야아파트,1동,주건축물,2000,공동주택,아파트,100,0,0,127.7149513,34.966349
전라남도 광양시 광영동 755-1번지,46230,10800,0,"""0755""","""0001""",가야아파트,우산각,부속건축물,2000,공동주택,공동주택,0,0,0,127.7149513,34.966349
전라남도 광양시 광영동 755-1번지,46230,10800,0,"""0755""","""0001""",가야아파트,2동,주건축물,2000,공동주택,아파트,120,0,0,127.7149513,34.966349
전라남도 광양시 광영동 755-1번지,46230,10800,0,"""0755""","""0001""",가야아파트,5동,주건축물,2000,공동주택,아파트,120,0,0,127.7149513,34.966349
전라남도 광양시 광영동 755-2번지,46230,10800,0,"""0755""","""0002""",현대아파트,상가동,주건축물,3000,제1종근린생활시설,"제1종근린생활시설,제2종근린생활시설",0,0,18,127.7160594,34.9657476
전라남도 광양시 광영동 755-2번지,46230,10800,0,"""0755""","""0002""",현대아파트,103동,주건축물,2000,공동주택,아파트,96,0,0,127.7160594,34.9657476
전라남도 광양시 광영동 755-2번지,46230,10800,0,"""0755""","""0002""",현대아파트,102동,주건축물,2000,공동주택,아파트,48,0,0,127.7160594,34.9657476
전라남도 광양시 광영동 755-2번지,46230,10800,0,"""0755""","""0002""",현대아파트,105동,주건축물,2000,공동주택,아파트,72,0,0,127.7160594,34.9657476
전라남도 광양시 광영동 755-2번지,46230,10800,0,"""0755""","""0002""",현대아파트,108동,주건축물,2000,공동주택,아파트,66,0,0,127.7160594,34.9657476
전라남도 광양시 광영동 755-2번지,46230,10800,0,"""0755""","""0002""",현대아파트,우산각,,2000,공동주택,공동주택,0,0,0,127.7160594,34.9657476
전라남도 광양시 광영동 755-2번지,46230,10800,0,"""0755""","""0002""",현대아파트,107동,주건축물,2000,공동주택,아파트,72,0,0,127.7160594,34.9657476
전라남도 광양시 광영동 755-2번지,46230,10800,0,"""0755""","""0002""",현대아파트,104동,주건축물,2000,공동주택,아파트,72,0,0,127.7160594,34.9657476
전라남도 광양시 광영동 755-2번지,46230,10800,0,"""0755""","""0002""",현대아파트,106동,주건축물,2000,공동주택,아파트,72,0,0,127.7160594,34.9657476
전라남도 광양시 광영동 755-2번지,46230,10800,0,"""0755""","""0002""",현대아파트,110동,주건축물,2000,공동주택,아파트,48,0,0,127.7160594,34.9657476
전라남도 광양시 광영동 755-2번지,46230,10800,0,"""0755""","""0002""",현대아파트,,부속건축물,2000,공동주택,부속경비실,0,0,0,127.7160594,34.9657476
전라남도 광양시 광영동 755-2번지,46230,10800,0,"""0755""","""0002""",현대아파트,109동,주건축물,2000,공동주택,아파트,66,0,0,127.7160594,34.9657476
전라남도 광양시 광영동 755-2번지,46230,10800,0,"""0755""","""0002""",현대아파트,111동,주건축물,2000,공동주택,공동주택(아파트),111,0,0,127.7160594,34.9657476
전라남도 광양시 광영동 755-2번지,46230,10800,0,"""0755""","""0002""",현대아파트,101동,주건축물,2000,공동주택,아파트,72,0,0,127.7160594,34.9657476
전라남도 광양시 광영동 757-1번지,46230,10800,0,"""0757""","""0001""",상아아파트,라동,주건축물,2000,공동주택,생활편익시설,0,11,9,127.718082,34.9667169
전라남도 광양시 광영동 757-1번지,46230,10800,0,"""0757""","""0001""",상아아파트,다동,주건축물,2000,공동주택,상가,0,0,10,127.718082,34.9667169
전라남도 광양시 광영동 757-1번지,46230,10800,0,"""0757""","""0001""",상아아파트,가동,주건축물,2000,공동주택,아파트,385,0,0,127.718082,34.9667169
전라남도 광양시 광영동 757-1번지,46230,10800,0,"""0757""","""0001""",상아아파트,나동,주건축물,2000,공동주택,아파트,270,0,0,127.718082,34.9667169
전라남도 광양시 광영동 757-2번지,46230,10800,0,"""0757""","""0002""",현대저층아파트,5동,주건축물,2000,공동주택,아파트(40세대),40,0,0,127.71908,34.9662865
전라남도 광양시 광영동 757-2번지,46230,10800,0,"""0757""","""0002""",현대저층아파트,2동,주건축물,2000,공동주택,아파트(40세대),40,0,0,127.71908,34.9662865
전라남도 광양시 광영동 757-2번지,46230,10800,0,"""0757""","""0002""",현대저층아파트,10동,부속건축물,2000,공동주택,주민휴게시설,0,0,0,127.71908,34.9662865
전라남도 광양시 광영동 757-2번지,46230,10800,0,"""0757""","""0002""",현대저층아파트,3동,주건축물,2000,공동주택,아파트(40세대),40,0,0,127.71908,34.9662865
전라남도 광양시 광영동 757-2번지,46230,10800,0,"""0757""","""0002""",현대저층아파트,9동,부속건축물,2000,공동주택,노인정,0,0,0,127.71908,34.9662865
전라남도 광양시 광영동 757-2번지,46230,10800,0,"""0757""","""0002""",현대저층아파트,6동,주건축물,2000,공동주택,아파트(40세대),40,0,0,127.71908,34.9662865
전라남도 광양시 광영동 757-2번지,46230,10800,0,"""0757""","""0002""",현대저층아파트,1동,주건축물,2000,공동주택,아파트(40세대),40,0,0,127.71908,34.9662865
전라남도 광양시 광영동 757-2번지,46230,10800,0,"""0757""","""0002""",현대저층아파트,8동,주건축물,2000,공동주택,아파트(30세대),30,0,0,127.71908,34.9662865
전라남도 광양시 광영동 757-2번지,46230,10800,0,"""0757""","""0002""",현대저층아파트,7동,주건축물,2000,공동주택,아파트(30세대),30,0,0,127.71908,34.9662865
전라남도 광양시 광영동 757-2번지,46230,10800,0,"""0757""","""0002""",현대저층아파트,4동,주건축물,2000,공동주택,아파트(40세대),40,0,0,127.71908,34.9662865
전라남도 광양시 광영동 759-2번지,46230,10800,0,"""0759""","""0002""",,,주건축물,10000,교육연구시설,"제1,2종근린생활시설,업무시설,교육연구시설",0,0,2,127.7168817,34.9654791
전라남도 광양시 광영동 766-2번지,46230,10800,0,"""0766""","""0002""",다세대주택,,주건축물,2000,공동주택,다세대주택,6,0,0,127.7173533,34.9652548
전라남도 광양시 광영동 766-9번지,46230,10800,0,"""0766""","""0009""",다세대주택,,주건축물,2000,공동주택,다세대주택,4,0,0,127.7176813,34.9654178
전라남도 광양시 광영동 769-11번지,46230,10800,0,"""0769""","""0011""",다세대주택,,주건축물,2000,공동주택,다세대주택,4,0,0,127.7171707,34.9642357
전라남도 광양시 광영동 770-5번지,46230,10800,0,"""0770""","""0005""",다세대주택,,주건축물,2000,공동주택,다세대주택,5,0,0,127.7176406,34.9644982
전라남도 광양시 광영동 771-3번지,46230,10800,0,"""0771""","""0003""",다세대주택,,주건축물,2000,공동주택,다세대주택,5,0,0,127.7177625,34.9640929
전라남도 광양시 광영동 774-2번지,46230,10800,0,"""0774""","""0002""",다세대주택,,주건축물,2000,공동주택,"다세대주택, 점포, 주차장",5,0,1,127.7185139,34.9653116
전라남도 광양시 광영동 775-1번지,46230,10800,0,"""0775""","""0001""",광영아파트,104동,주건축물,2000,공동주택,아파트,50,0,0,127.7201116,34.9656308
전라남도 광양시 광영동 775-1번지,46230,10800,0,"""0775""","""0001""",광영아파트,103동,주건축물,2000,공동주택,아파트,40,0,0,127.7201116,34.9656308
